created,type,post_id,text,thumbnail,link,likes,comments,views,hashtags,mentions,text_mentions,brand_affinity,is_removed,sponsor_username,username,user_url,user_followers,user_engagement,country,search_type,brand,unique_faces,detected_faces
2024-06-29 19:35:57,video,C8z8C6HuHxB,#ad Can you tell it’s Haven’s bedtime? 😅 yes I did get yelled at for putting her clothes on 😂 but make your life easier and get some @theninjamas so you don’t have to clean up anymore bedtime accidents! #NinjamasPartner #thetfamm #nighttimeroutine #momlife #bedwetting,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcNTtBDz3kJxYgNQdAhO%2B3PBuqEVmogHuDZvf4F7YxSsYZDp4EcukxbQvq18866cjvXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C8z8C6HuHxB/,942,9,0,"thetfamm,ad,momlife,bedwetting,ninjamaspartner,nighttimeroutine",theninjamas,theninjamas,,False,theninjamas,thetfamm,https://www.instagram.com/thetfamm,160933,16548,United States,no_hashtag,theninjamas,68.0,81.0
2024-10-22 16:18:05,video,DBbszl6RGAG,"When you’re a 4-year-old the world is all rainbows and unicorns and for Dylan that includes her favorite outfits and @theninjamas Nighttime Underwear! #NinjamasPartner #ad I’m partnering with them to show our typical evening in the life which includes wearing Ninjamas for those occasional overnight accidents. 

I’d love to know one thing you always say or do at bedtime for your littles too! I have no doubt we can all learn from each other on this one! You can learn more about Ninjamas at the link in my bio! 

#momlife #toddlermom #toddlermomlife #momsofinstagram #girlmom #girlmomlife #momblogger #momstyle",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LchepOhl3GL6fl5ku8xARI6klLv7WAyfRHUW3QaPqzHwXfMxC0d46gadFRBiTB%2FBe8gNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/DBbszl6RGAG/,135,64,-1,"momsofinstagram,ad,momlife,girlmomlife,toddlermom,toddlermomlife,girlmom,momstyle,ninjamaspartner,momblogger",theninjamas,theninjamas,,False,theninjamas,natalie_keinan,https://www.instagram.com/natalie_keinan,154004,764,United States,no_hashtag,theninjamas,68.0,80.0
2024-06-15 00:15:08,video,C8NzOTEvIz0,"#AD Hey moms and dads! I’m here at the Alhambra Target, partnering with @theninjamas to let you in on a good deal! #NinjamasPartner 
 
Before you put your kids to bed, make sure to head over to Target and grab #Ninjamas —especially now while they’re $5 off with the Target Circle app!
 
Ninjamas are perfect for kids who might have nighttime leaks. They offer up to 100% leak proof protection. They come in two sizes and cute patterns. 
 
So give yourself and your kids a good night’s rest and head to @target save $5 off on Ninjamas!
 
#target #targetrun #targetmoms #targetdads #ninjamas #targetkids #targetdeals",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lc0RL%2BQ50TBHDF6wTjEpLHDsfaMb85ZziORIvG9xd46iSxgwZSXRe9smOH3NgYb0gGWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/p/C8NzOTEvIz0/,256,3,0,"ad,targetmoms,targetdads,targetkids,targetrun,targetdeals,ninjamaspartner,ninjamas,target","theninjamas,target,targetandme,targetactually,shop.ltk,targetstyle","theninjamas,target",Target,False,theninjamas,targetandme,https://www.instagram.com/targetandme,146320,19357,United States,no_hashtag,theninjamas,45.0,61.0
2024-10-21 19:00:37,video,DBZadHsPgLS,#ad He looks forward to his nighttime routine every day💤🥹 @theninjamas #NinjamasPartner #thecarlins #nighttimeroutine #cutetoddler,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcErbghE3vRgPLQghUrS8YKnCycRJ5qwapy3NRfAfL2Gi58sppK0aZCWu5NSvQTuxrXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/DBZadHsPgLS/,645,11,-1,"ad,thecarlins,ninjamaspartner,nighttimeroutine,cutetoddler",theninjamas,theninjamas,,False,theninjamas,_gabbycarlin,https://www.instagram.com/_gabbycarlin,143243,5834,United States,no_hashtag,theninjamas,65.0,103.0
2024-10-21 22:47:25,video,DBZyJxJSi7B,"#AD #NinjamasPartner Between home renovations and nighttime potty training, life is non-stop! Thankfully, @theninjamas helps take the stress out of bedtime with worry-free nights and dry mornings.  

  

What comes with a big boy room is Easton getting fully potty trained! I told him he could help make his room special because it's time to do big boy things!   

   

Special thanks to Ninjamas for working with us on this video. Easton loves the comfort and style of the Ninjamas and I love knowing he will have up to 100% leakproof protection throughout the night! Bye Bye wet sheets!",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LckLpw355%2BliMoo9%2F8q72MW%2FcuHwkxaCA%2FQWHUz390gg08Vup3LFaSyU0rhbtWbpPQXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/DBZyJxJSi7B/,-1,60,-1,"ad,ninjamaspartner",theninjamas,theninjamas,,False,theninjamas,camillejcreates,https://www.instagram.com/camillejcreates,98371,831,United States,no_hashtag,theninjamas,36.0,43.0
2024-06-30 20:21:06,video,C82l51EP5p-,"#ad Parenting is all about working smarter not harder, @theninjamas helps us do just that! #NinjamasPartner",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcXkJFZtxcWZE5QwzJC%2FK9MZezt9IkNBx9HbBITHZgLSxT3%2F6uJdoVR0LMntzOGwJIXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C82l51EP5p-/,3594,26,0,"ad,ninjamaspartner",theninjamas,theninjamas,,False,theninjamas,4kidscallmedad,https://www.instagram.com/4kidscallmedad,95928,3433,United States,no_hashtag,theninjamas,69.0,99.0
2024-06-14 00:53:42,video,C8LTlFYvKt2,"#AD Now is the time to run to @target and stock up on @theninjamas! Your $5 coupon is waiting for you in the Target Circle app! Trust me, your future self will thank you & your kiddos will love waking up feeling Ninjawesome! 🥷🤩 #NinjamasPartner",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lcx9CjrtNXomPqyrQFDo8yi%2FPyjL3s1IylRczJvnTrJCCuvXD0z0Okt6OzE%2FDc8bT2Xt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C8LTlFYvKt2/,3,3,0,"ad,ninjamaspartner","target,theninjamas","target,theninjamas",,False,theninjamas,_tanairiiii,https://www.instagram.com/_tanairiiii,93880,679,United States,no_hashtag,theninjamas,13.0,21.0
2024-06-07 21:38:12,video,C77ghArhJCK,"#ad Late night @target run to show you a parent must have, @theninjamas ! Don’t forget to use the $5 off coupon in the Target Circle App on your next run! #NinjamasPartner #Ninjamas #target #targetrun",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcANnt%2BrWBfNC0Fg0nv84gzzY12%2BL63byHSNIrBsSuxMJ6EPZVFgtUDdt2x0Y9M4c9Xt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C77ghArhJCK/,3,9,0,"targetfamily,targetshopping,ad,targetfinds,targetkids,targetrun,ninjamaspartner,ninjamas,targetmusthaves,target","target,theninjamas","target,theninjamas",,False,theninjamas,takingontarget,https://www.instagram.com/takingontarget,65729,2881,United States,no_hashtag,theninjamas,35.0,41.0
2024-10-18 11:37:03,video,DBQ5OM6uEQ1,"#NinjamasPartner #ad If you have a child that wets the bed, look for @theninjamas by Pampers or shop the link in my bio to help your kiddo go to bed feeling confident and wake up feeling dry! 🙌🏻  #ninjamas #parentsoftiktok #momsoftiktok #nocturnalenuresis #parenting #bedwetting",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZuBsMrjz9pWUFUC0x1z%2BfEfZLqJO%2BAUrUjEdhxrNHhh5oVAAXbetlceiHylbQtGIEwNB9Y7uBiU257aPn6yrmnXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/DBQ5OM6uEQ1/,9,1,0,"parentsoftiktok,ad,momsoftiktok,nocturnalenuresis,bedwetting,ninjamaspartner,ninjamas,parenting",theninjamas,theninjamas,,False,theninjamas,nurse.carly,https://www.instagram.com/nurse.carly,65560,4073,United States,no_hashtag,theninjamas,52.0,154.0
2024-07-01 13:55:02,video,C84eYppJ9BL,"#ad Bedwetting is extremely common, so parents and kids deserve an uncommonly convenient solution to help like @theninjamas #NinjamasPartner",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcB65BJaF0eAtGcCH3L7HsshAzX2EerW%2FfAq5aDuj%2BR%2BY9AxK6M3NwrhcBKUOlA8gxgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C84eYppJ9BL/,9,0,0,"ad,ninjamaspartner",theninjamas,theninjamas,,False,theninjamas,dr_rossome,https://www.instagram.com/dr_rossome,2255,3716,United States,no_hashtag,theninjamas,70.0,206.0
2024-10-21 19:18:01,video,DBZcfWGSbJo,"#ad Nighttime routines can get a little chaotic with these two wild boys, but thanks to @theninjamas , Liam wakes up dry and confident! #NinjamasPartner With up to 100% leakproof protection and OdorMask Technology, we’ve got peace of mind all night long. Learn more via the link in bio!",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcsjSF9yf%2B4%2Bzbq5iu2NpA%2Fxkp4M3hAo8pnXEtYBmQF4VSZEOAve8fwEZB%2FX71p8KrWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/p/DBZcfWGSbJo/,247,23,-1,"ad,ninjamaspartner",theninjamas,theninjamas,,False,theninjamas,lauraelizabethgraham,https://www.instagram.com/lauraelizabethgraham,505110,23561,United States,sponsor_username,theninjamas,98.0,153.0
2024-06-04 21:48:22,video,C7zzSp4vDK2,#ad Level-up your little one’s bedtime routine with @theninjamas for up to 100% leakproof protection. Save $5 off with the @target Circle App #ninjamaspartner,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcMbAyHm5kDDYR7X8YWLru%2BSShwU9EEV3j%2Fe38CBWYqKyWKX5EoTOrk9OoqV9Jy6pXXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C7zzSp4vDK2/,1153,13,0,"ad,ninjamaspartner","theninjamas,target","theninjamas,target",,False,theninjamas,thatdadlove,https://www.instagram.com/thatdadlove,272470,33538,United States,sponsor_username,theninjamas,72.0,102.0
2024-10-16 15:50:47,video,DBMMf7pvcbR,"#ad #NinjamasPartner Nobody wants to be woken up in the middle of the night because of wet sheets. Let @theninjamas help your kids gain their confidence while you gain a little more sleep!  

•
•
•
•
•

  

#bedwetting #parentingtips #sleeproutine #parenting #nightimeroutine #bedtime",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcGHgkhbZ5oU2MSxgKFY1ZQmDYeH3iCOi5n%2BQaAqMIfarMhm3zaMMpaMyaIFyATGdYgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/DBMMf7pvcbR/,161,53,-1,"sleeproutine,ad,parentingtips,nightimeroutine,bedwetting,ninjamaspartner,bedtime,parenting",theninjamas,theninjamas,,False,theninjamas,twolittlestolove,https://www.instagram.com/twolittlestolove,267611,7926,United States,sponsor_username,theninjamas,103.0,127.0
2024-10-22 03:41:44,video,DBaWN8rp6tg,"Our Top 4 Nighttime Potty-Training Tips! #NinjamasPartner #ad Remember nighttime always comes as phase 2, so try not to stress too much! We do undies during the day and for nighttime we use @theninjamas for our toddler to give him the support and confidence he needs in the morning. Also, as parents, there are no more wet sheets in the morning to toss into the laundry because Ninjamas are up to 100% leakproof & keeps them dry all night!  ⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
Potty training, toddler potty book, family of 5, life with 3 kids, toddlers, newborn, potty, breastfeeding, breastfed baby, motherhood, mom tips, postpartum reality, bump journey, pregnancy, postpartum, VBAC mama ⁣
⁣
#vbac #breastfeeding #breastfeedingmom #pregnantandperfect #thebump #labor #laboranddelivery⁣
#pregnancyafterloss #fourthtrimester  #pregnantlife #thebump #pregnant #rainbowbaby #lifeafterloss #pregnancyafterloss #pottytraining #toddler  #pregnancyjourney #postpartumbody #newborn #postpartumbody #pottytips",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcO02uT5bAQpHh3uD%2F8UH0iZ5IlMj93NkdUj5MFE2FvdqS8HsGQLkoHt8jFoD3IBsRXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/DBaWN8rp6tg/,739,77,-1,"breastfeedingmom,pregnancyjourney,ad,pregnantlife,lifeafterloss,pottytips,rainbowbaby,ninjamaspartner,newborn,postpartumbody,thebump,labor,fourthtrimester,toddler,pregnancyafterloss,vbac,breastfeeding,pregnantandperfect,laboranddelivery,pottytraining,pregnant","theninjamas,jamiesyang",theninjamas,,False,theninjamas,jamiesyang,https://www.instagram.com/jamiesyang,257118,6498,United States,sponsor_username,theninjamas,65.0,101.0
2024-06-29 19:35:57,video,C8z8C6HuHxB,#ad Can you tell it’s Haven’s bedtime? 😅 yes I did get yelled at for putting her clothes on 😂 but make your life easier and get some @theninjamas so you don’t have to clean up anymore bedtime accidents! #NinjamasPartner #thetfamm #nighttimeroutine #momlife #bedwetting,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcNTtBDz3kJxYgNQdAhO%2B3PBuqEVmogHuDZvf4F7YxSsYZDp4EcukxbQvq18866cjvXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C8z8C6HuHxB/,942,9,0,"thetfamm,ad,momlife,bedwetting,ninjamaspartner,nighttimeroutine",theninjamas,theninjamas,,False,theninjamas,thetfamm,https://www.instagram.com/thetfamm,160933,16548,United States,sponsor_username,theninjamas,68.0,81.0
2024-10-22 16:18:05,video,DBbszl6RGAG,"When you’re a 4-year-old the world is all rainbows and unicorns and for Dylan that includes her favorite outfits and @theninjamas Nighttime Underwear! #NinjamasPartner #ad I’m partnering with them to show our typical evening in the life which includes wearing Ninjamas for those occasional overnight accidents. 

I’d love to know one thing you always say or do at bedtime for your littles too! I have no doubt we can all learn from each other on this one! You can learn more about Ninjamas at the link in my bio! 

#momlife #toddlermom #toddlermomlife #momsofinstagram #girlmom #girlmomlife #momblogger #momstyle",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LchepOhl3GL6fl5ku8xARI6klLv7WAyfRHUW3QaPqzHwXfMxC0d46gadFRBiTB%2FBe8gNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/DBbszl6RGAG/,135,64,-1,"momsofinstagram,ad,momlife,girlmomlife,toddlermom,toddlermomlife,girlmom,momstyle,ninjamaspartner,momblogger",theninjamas,theninjamas,,False,theninjamas,natalie_keinan,https://www.instagram.com/natalie_keinan,154004,764,United States,sponsor_username,theninjamas,68.0,80.0
2024-06-15 00:15:08,video,C8NzOTEvIz0,"#AD Hey moms and dads! I’m here at the Alhambra Target, partnering with @theninjamas to let you in on a good deal! #NinjamasPartner 
 
Before you put your kids to bed, make sure to head over to Target and grab #Ninjamas —especially now while they’re $5 off with the Target Circle app!
 
Ninjamas are perfect for kids who might have nighttime leaks. They offer up to 100% leak proof protection. They come in two sizes and cute patterns. 
 
So give yourself and your kids a good night’s rest and head to @target save $5 off on Ninjamas!
 
#target #targetrun #targetmoms #targetdads #ninjamas #targetkids #targetdeals",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lc0RL%2BQ50TBHDF6wTjEpLHDsfaMb85ZziORIvG9xd46iSxgwZSXRe9smOH3NgYb0gGWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/p/C8NzOTEvIz0/,256,3,0,"ad,targetmoms,targetdads,targetkids,targetrun,targetdeals,ninjamaspartner,ninjamas,target","theninjamas,target,targetandme,targetactually,shop.ltk,targetstyle","theninjamas,target",Target,False,theninjamas,targetandme,https://www.instagram.com/targetandme,146320,19357,United States,sponsor_username,theninjamas,45.0,61.0
2024-10-21 19:00:37,video,DBZadHsPgLS,#ad He looks forward to his nighttime routine every day💤🥹 @theninjamas #NinjamasPartner #thecarlins #nighttimeroutine #cutetoddler,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcErbghE3vRgPLQghUrS8YKnCycRJ5qwapy3NRfAfL2Gi58sppK0aZCWu5NSvQTuxrXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/DBZadHsPgLS/,645,11,-1,"ad,thecarlins,ninjamaspartner,nighttimeroutine,cutetoddler",theninjamas,theninjamas,,False,theninjamas,_gabbycarlin,https://www.instagram.com/_gabbycarlin,143243,5834,United States,sponsor_username,theninjamas,65.0,103.0
2024-10-21 22:47:25,video,DBZyJxJSi7B,"#AD #NinjamasPartner Between home renovations and nighttime potty training, life is non-stop! Thankfully, @theninjamas helps take the stress out of bedtime with worry-free nights and dry mornings.  

  

What comes with a big boy room is Easton getting fully potty trained! I told him he could help make his room special because it's time to do big boy things!   

   

Special thanks to Ninjamas for working with us on this video. Easton loves the comfort and style of the Ninjamas and I love knowing he will have up to 100% leakproof protection throughout the night! Bye Bye wet sheets!",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LckLpw355%2BliMoo9%2F8q72MW%2FcuHwkxaCA%2FQWHUz390gg08Vup3LFaSyU0rhbtWbpPQXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/DBZyJxJSi7B/,-1,60,-1,"ad,ninjamaspartner",theninjamas,theninjamas,,False,theninjamas,camillejcreates,https://www.instagram.com/camillejcreates,98371,831,United States,sponsor_username,theninjamas,36.0,43.0
2024-06-30 20:21:06,video,C82l51EP5p-,"#ad Parenting is all about working smarter not harder, @theninjamas helps us do just that! #NinjamasPartner",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcXkJFZtxcWZE5QwzJC%2FK9MZezt9IkNBx9HbBITHZgLSxT3%2F6uJdoVR0LMntzOGwJIXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C82l51EP5p-/,3594,26,0,"ad,ninjamaspartner",theninjamas,theninjamas,,False,theninjamas,4kidscallmedad,https://www.instagram.com/4kidscallmedad,95928,3433,United States,sponsor_username,theninjamas,69.0,99.0
2024-06-14 00:53:42,video,C8LTlFYvKt2,"#AD Now is the time to run to @target and stock up on @theninjamas! Your $5 coupon is waiting for you in the Target Circle app! Trust me, your future self will thank you & your kiddos will love waking up feeling Ninjawesome! 🥷🤩 #NinjamasPartner",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lcx9CjrtNXomPqyrQFDo8yi%2FPyjL3s1IylRczJvnTrJCCuvXD0z0Okt6OzE%2FDc8bT2Xt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C8LTlFYvKt2/,3,3,0,"ad,ninjamaspartner","target,theninjamas","target,theninjamas",,False,theninjamas,_tanairiiii,https://www.instagram.com/_tanairiiii,93880,679,United States,sponsor_username,theninjamas,13.0,21.0
2024-06-07 21:38:12,video,C77ghArhJCK,"#ad Late night @target run to show you a parent must have, @theninjamas ! Don’t forget to use the $5 off coupon in the Target Circle App on your next run! #NinjamasPartner #Ninjamas #target #targetrun",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcANnt%2BrWBfNC0Fg0nv84gzzY12%2BL63byHSNIrBsSuxMJ6EPZVFgtUDdt2x0Y9M4c9Xt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C77ghArhJCK/,3,9,0,"targetfamily,targetshopping,ad,targetfinds,targetkids,targetrun,ninjamaspartner,ninjamas,targetmusthaves,target","target,theninjamas","target,theninjamas",,False,theninjamas,takingontarget,https://www.instagram.com/takingontarget,65729,2881,United States,sponsor_username,theninjamas,35.0,41.0
2024-10-18 11:37:03,video,DBQ5OM6uEQ1,"#NinjamasPartner #ad If you have a child that wets the bed, look for @theninjamas by Pampers or shop the link in my bio to help your kiddo go to bed feeling confident and wake up feeling dry! 🙌🏻  #ninjamas #parentsoftiktok #momsoftiktok #nocturnalenuresis #parenting #bedwetting",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZuBsMrjz9pWUFUC0x1z%2BfEfZLqJO%2BAUrUjEdhxrNHhh5oVAAXbetlceiHylbQtGIEwNB9Y7uBiU257aPn6yrmnXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/DBQ5OM6uEQ1/,9,1,0,"parentsoftiktok,ad,momsoftiktok,nocturnalenuresis,bedwetting,ninjamaspartner,ninjamas,parenting",theninjamas,theninjamas,,False,theninjamas,nurse.carly,https://www.instagram.com/nurse.carly,65560,4073,United States,sponsor_username,theninjamas,52.0,154.0
2024-07-01 13:55:02,video,C84eYppJ9BL,"#ad Bedwetting is extremely common, so parents and kids deserve an uncommonly convenient solution to help like @theninjamas #NinjamasPartner",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcB65BJaF0eAtGcCH3L7HsshAzX2EerW%2FfAq5aDuj%2BR%2BY9AxK6M3NwrhcBKUOlA8gxgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C84eYppJ9BL/,9,0,0,"ad,ninjamaspartner",theninjamas,theninjamas,,False,theninjamas,dr_rossome,https://www.instagram.com/dr_rossome,2255,3716,United States,sponsor_username,theninjamas,70.0,206.0
2024-10-21 19:18:01,video,DBZcfWGSbJo,"#ad Nighttime routines can get a little chaotic with these two wild boys, but thanks to @theninjamas , Liam wakes up dry and confident! #NinjamasPartner With up to 100% leakproof protection and OdorMask Technology, we’ve got peace of mind all night long. Learn more via the link in bio!",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcsjSF9yf%2B4%2Bzbq5iu2NpA%2Fxkp4M3hAo8pnXEtYBmQF4VSZEOAve8fwEZB%2FX71p8KrWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/p/DBZcfWGSbJo/,247,23,-1,"ad,ninjamaspartner",theninjamas,theninjamas,,False,theninjamas,lauraelizabethgraham,https://www.instagram.com/lauraelizabethgraham,505110,23561,United States,ad,theninjamas,98.0,153.0
2024-06-04 21:48:22,video,C7zzSp4vDK2,#ad Level-up your little one’s bedtime routine with @theninjamas for up to 100% leakproof protection. Save $5 off with the @target Circle App #ninjamaspartner,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcMbAyHm5kDDYR7X8YWLru%2BSShwU9EEV3j%2Fe38CBWYqKyWKX5EoTOrk9OoqV9Jy6pXXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C7zzSp4vDK2/,1153,13,0,"ad,ninjamaspartner","theninjamas,target","theninjamas,target",,False,theninjamas,thatdadlove,https://www.instagram.com/thatdadlove,272470,33538,United States,ad,theninjamas,72.0,102.0
2024-10-16 15:50:47,video,DBMMf7pvcbR,"#ad #NinjamasPartner Nobody wants to be woken up in the middle of the night because of wet sheets. Let @theninjamas help your kids gain their confidence while you gain a little more sleep!  

•
•
•
•
•

  

#bedwetting #parentingtips #sleeproutine #parenting #nightimeroutine #bedtime",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcGHgkhbZ5oU2MSxgKFY1ZQmDYeH3iCOi5n%2BQaAqMIfarMhm3zaMMpaMyaIFyATGdYgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/DBMMf7pvcbR/,161,53,-1,"sleeproutine,ad,parentingtips,nightimeroutine,bedwetting,ninjamaspartner,bedtime,parenting",theninjamas,theninjamas,,False,theninjamas,twolittlestolove,https://www.instagram.com/twolittlestolove,267611,7926,United States,ad,theninjamas,103.0,127.0
